service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
WK,RED,WK_169003,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_169004,1,Miyapur,WK_10701,RED2
WK,RED,WK_169005,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_169006,1,Miyapur,WK_11901,RED2
WK,RED,WK_169007,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_169008,1,Miyapur,WK_12001,RED2
WK,RED,WK_169009,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_169010,1,Miyapur,WK_10801,RED2
WK,RED,WK_169257,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_169258,1,Miyapur,WK_10901,RED2
WK,RED,WK_169259,0,L. B. Nagar,WK_12401,RED1
WK,RED,WK_169260,1,Miyapur,WK_12401,RED2
WK,RED,WK_169261,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_169262,1,Miyapur,WK_12201,RED2
WK,RED,WK_169263,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_169264,1,Miyapur,WK_11001,RED2
WK,RED,WK_169265,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_169266,1,Miyapur,WK_12301,RED2
WK,RED,WK_169267,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_169268,1,Miyapur,WK_11101,RED2
WK,RED,WK_169269,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_169270,1,Miyapur,WK_10101,RED2
WK,RED,WK_169271,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_169272,1,Miyapur,WK_11201,RED2
WK,RED,WK_169273,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_169274,1,Miyapur,WK_10201,RED2
WK,RED,WK_169275,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_169276,1,Miyapur,WK_11301,RED2
WK,RED,WK_169277,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_169278,1,Miyapur,WK_10301,RED2
WK,RED,WK_169279,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_169280,1,Miyapur,WK_10401,RED2
WK,RED,WK_169281,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_169282,1,Miyapur,WK_11501,RED2
WK,RED,WK_169283,0,L. B. Nagar,WK_12501,RED1
WK,RED,WK_169284,1,Miyapur,WK_12501,RED2
WK,RED,WK_169285,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_169286,1,Miyapur,WK_11601,RED2
WK,RED,WK_169287,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_169288,1,Miyapur,WK_10501,RED2
WK,RED,WK_169289,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_169290,1,Miyapur,WK_11701,RED2
WK,RED,WK_169291,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_169292,1,Miyapur,WK_10601,RED2
WK,RED,WK_169293,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_169294,1,Miyapur,WK_11801,RED2
WK,RED,WK_169295,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_169296,1,Miyapur,WK_10701,RED2
WK,RED,WK_169297,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_169298,1,Miyapur,WK_11901,RED2
WK,RED,WK_169299,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_169300,1,Miyapur,WK_12001,RED2
WK,RED,WK_169301,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_169302,1,Miyapur,WK_10801,RED2
WK,RED,WK_169303,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_169304,1,Miyapur,WK_10901,RED2
WK,RED,WK_169305,0,L. B. Nagar,WK_12401,RED1
WK,RED,WK_169306,1,Miyapur,WK_12401,RED2
WK,RED,WK_169307,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_169308,1,Miyapur,WK_12201,RED2
WK,RED,WK_169309,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_169310,1,Miyapur,WK_11001,RED2
WK,RED,WK_169311,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_169312,1,Miyapur,WK_12301,RED2
WK,RED,WK_169313,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_169314,1,Miyapur,WK_11101,RED2
WK,RED,WK_169315,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_169316,1,Miyapur,WK_10101,RED2
WK,RED,WK_169317,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_169318,1,Miyapur,WK_11201,RED2
WK,RED,WK_169319,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_169320,1,Miyapur,WK_10201,RED2
WK,RED,WK_169321,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_169322,1,Miyapur,WK_11301,RED2
WK,RED,WK_169323,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_169324,1,Miyapur,WK_10301,RED2
WK,RED,WK_169325,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_169326,1,Miyapur,WK_10401,RED2
WK,RED,WK_169327,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_169328,1,Miyapur,WK_11501,RED2
WK,RED,WK_169329,0,L. B. Nagar,WK_12501,RED1
WK,RED,WK_169330,1,Miyapur,WK_12501,RED2
WK,RED,WK_169331,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_169332,1,Miyapur,WK_11601,RED2
WK,RED,WK_169333,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_169334,1,Miyapur,WK_10501,RED2
WK,RED,WK_169335,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_169336,1,Miyapur,WK_11701,RED2
WK,RED,WK_169337,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_169338,1,Miyapur,WK_10601,RED2
WK,RED,WK_169339,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_169340,1,Miyapur,WK_11801,RED2
WK,RED,WK_169341,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_169342,1,Miyapur,WK_10701,RED2
WK,RED,WK_169343,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_169344,1,Miyapur,WK_11901,RED2
WK,RED,WK_169345,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_169346,1,Miyapur,WK_12001,RED2
WK,RED,WK_169347,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_169348,1,Miyapur,WK_10801,RED2
WK,RED,WK_169349,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_169350,1,Miyapur,WK_10901,RED2
WK,RED,WK_169351,0,L. B. Nagar,WK_12401,RED1
WK,RED,WK_169352,1,Miyapur,WK_12401,RED2
WK,RED,WK_169353,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_169354,1,Miyapur,WK_12201,RED2
WK,RED,WK_169355,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_169356,1,Miyapur,WK_11001,RED2
WK,RED,WK_169357,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_169358,1,Miyapur,WK_12301,RED2
WK,RED,WK_169359,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_169360,1,Miyapur,WK_11101,RED2
WK,RED,WK_169361,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_169362,1,Miyapur,WK_10101,RED2
WK,RED,WK_169363,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_169364,1,Miyapur,WK_11201,RED2
WK,RED,WK_169365,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_169366,1,Miyapur,WK_10201,RED2
WK,RED,WK_169367,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_169368,1,Miyapur,WK_11301,RED2
WK,RED,WK_169369,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_169370,1,Miyapur,WK_10301,RED2
WK,RED,WK_169371,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_169372,1,Miyapur,WK_10401,RED2
WK,RED,WK_169467,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_169468,1,Miyapur,WK_11501,RED2
WK,RED,WK_169469,0,L. B. Nagar,WK_12501,RED1
WK,RED,WK_169470,1,Miyapur,WK_12501,RED2
WK,RED,WK_169471,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_169472,1,Miyapur,WK_10501,RED2
WK,RED,WK_169473,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_169474,1,Miyapur,WK_11701,RED2
WK,RED,WK_169475,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_169476,1,Miyapur,WK_10601,RED2
WK,RED,WK_169477,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_169478,1,Miyapur,WK_10701,RED2
WK,RED,WK_169479,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_169481,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_169485,0,L. B. Nagar,WK_12401,RED1
WK,RED,WK_169486,1,Miyapur,WK_12401,RED2
WK,RED,WK_169487,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_169488,1,Miyapur,WK_11001,RED2
WK,RED,WK_169489,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_169490,1,Miyapur,WK_12301,RED2
WK,RED,WK_169491,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_169492,1,Miyapur,WK_11101,RED2
WK,RED,WK_169493,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_169494,1,Miyapur,WK_11201,RED2
WK,RED,WK_169519,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_169521,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_169523,0,L. B. Nagar,WK_12501,RED1
WK,RED,WK_169525,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_169527,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_169535,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_169542,1,Miyapur,WK_11301,RED2
WK,RED,WK_169564,0,L. B. Nagar,WK_9901,RED1
WK,RED,WK_169570,1,Miyapur,WK_9901,RED2
WK,RED,WK_169571,0,L. B. Nagar,WK_9901,RED1
WK,RED,WK_169572,1,Miyapur,WK_9901,RED2
WK,RED,WK_169592,1,Miyapur,WK_11201,RED2
WK,RED,WK_169596,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_169599,1,Miyapur,WK_11901,RED2
WK,RED,WK_169601,1,Miyapur,WK_10901,RED2
WK,GREEN,WK_169670,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_169672,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_169674,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_169677,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_169678,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_169679,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_169680,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_169681,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_169682,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_169685,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_169686,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_169687,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_169688,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_169689,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_169690,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_169691,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_169692,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_169695,0,JBS Parade Ground,WK_20101,GREEN1
WK,BLUE,WK_169704,1,Ameerpet,WK_400201,BLUE2
WK,BLUE,WK_169706,1,Ameerpet,WK_400101,BLUE2
WK,BLUE,WK_169708,1,Ameerpet,WK_400201,BLUE2
WK,BLUE,WK_169710,1,Ameerpet,WK_400101,BLUE2
WK,BLUE,WK_169712,1,Ameerpet,WK_400201,BLUE2
WK,BLUE,WK_169714,1,Ameerpet,WK_400101,BLUE2
WK,BLUE,WK_169716,1,Madhura Nagar,WK_8301,BLUE2
WK,BLUE,WK_169718,1,Madhura Nagar,WK_400201,BLUE2
WK,BLUE,WK_169720,1,Madhura Nagar,WK_8501,BLUE2
WK,BLUE,WK_169728,1,Madhura Nagar,WK_400101,BLUE2
WK,BLUE,WK_169730,1,Madhura Nagar,WK_8101,BLUE2
WK,BLUE,WK_169733,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_169756,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_169757,1,Nagole,WK_31201,BLUE2
WK,BLUE,WK_169758,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_169759,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_169760,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_169761,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_169762,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_169763,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_169764,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_169765,1,Nagole,WK_30401,BLUE2
WK,BLUE,WK_169766,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_169767,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_169768,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_169769,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_169770,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_169771,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_169792,0,Raidurg,WK_8601,BLUE1
WK,BLUE,WK_169798,0,Raidurg,WK_8701,BLUE1
WK,BLUE,WK_169800,1,Nagole,WK_8701,BLUE2
WK,BLUE,WK_169809,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_169810,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_169813,0,Raidurg,WK_31401,BLUE1
WK,BLUE,WK_169814,1,Nagole,WK_31401,BLUE2
WK,BLUE,WK_169822,0,Raidurg,WK_12901,BLUE1
WK,BLUE,WK_169823,1,Nagole,WK_12901,BLUE2
